date,demand,RRP,min_temperature,max_temperature,solar_exposure,school_day
2017-02-11,124749.065,240.9545238675737,15.0,31.5,27.5,Y
2017-02-12,124618.56500000006,53.24352504500433,15.1,27.7,17.3,Y
2017-02-13,116299.39,79.04437965280816,14.6,25.3,23.4,Y
2017-02-14,105341.865,93.72670140784008,19.5,20.3,22.4,Y
2017-02-15,152419.415,99.60943334511904,15.5,34.2,24.4,Y
2017-02-16,110152.815,96.28761922334162,16.8,33.7,28.6,Y
2017-02-17,110669.27,82.46801369115384,14.2,24.1,24.1,Y
2017-02-18,95623.35,49.8181588555515,12.8,18.9,16.1,Y
2017-02-19,113978.535,104.4712630382554,15.3,30.9,27.5,Y
2017-02-20,119226.43499999998,75.07065351362726,22.7,31.6,4.2,Y
2017-02-21,108470.92500000002,110.48959279318396,15.0,29.0,20.0,Y
2017-02-22,116690.17,78.05783525038997,11.4,33.3,25.0,Y
2017-02-23,115549.43499999998,90.67566504327785,11.9,25.0,21.8,Y
2017-02-24,110715.12000000002,75.22999428668818,15.7,24.5,26.4,Y
2017-02-25,85094.37499999999,44.90030063444264,15.5,21.4,29.0,Y
2017-02-26,110669.27,82.46801369115384,14.2,24.1,24.4,Y
2017-02-27,131090.775,96.55007158818,15.6,33.1,23.9,Y
2017-02-28,130544.48500000002,72.24069994265493,22.4,22.4,22.8,Y
2017-03-01,120366.31999999998,72.81305684887603,17.7,32.3,23.4,Y
2017-03-02,127625.365,112.88703292538013,18.1,26.1,23.7,Y
2017-03-03,124311.32999999994,73.92929944157143,18.7,28.2,15.5,Y
2017-03-04,97564.74499999998,28.68695468634701,14.6,22.7,23.2,N
2017-03-05,126073.52999999998,118.26194463540442,16.5,24.3,15.0,Y
2017-03-06,113485.10500000004,104.72255616276682,16.7,20.8,21.1,Y
2017-03-07,138949.675,117.26538429794816,18.0,25.3,22.1,Y
2017-03-08,116632.08999999998,87.0275425626858,11.9,18.0,14.2,Y
2017-03-09,99334.80000000002,82.98083753478134,12.7,23.0,19.2,Y
2017-03-10,125346.07500000006,82.03453762233876,18.5,23.8,19.4,Y
2017-03-11,128305.64,111.2407065963741,18.7,28.8,15.3,Y
2017-03-12,115572.045,82.84205791471047,10.8,22.8,10.8,Y
2017-03-13,121954.385,111.14979459615164,18.0,28.2,15.8,Y
2017-03-14,111032.27999999998,97.82305957919996,16.2,25.1,17.8,Y
2017-03-15,111179.125,102.60851509849532,11.7,22.2,18.9,Y
2017-03-16,104477.145,77.46186643742902,15.3,24.7,18.2,Y
2017-03-17,111612.07499999998,70.74607288234718,15.8,22.1,20.1,Y
2017-03-18,126750.29,68.87949681674621,11.6,22.7,21.9,Y
2017-03-19,113593.82,121.12201016965535,14.5,33.5,19.7,Y
2017-03-20,107731.77999999996,68.87709703162801,12.4,30.8,19.9,Y
2017-03-21,130907.09499999994,99.60943334511904,18.0,24.4,14.5,Y
2017-03-22,114696.36999999998,77.000286305045,17.8,21.8,7.3,Y
2017-03-23,126074.895,44.26219137917983,11.9,28.8,18.7,Y
2017-03-24,115411.41000000002,118.4496111025764,13.9,24.7,16.1,Y
2017-03-25,115254.185,110.1487634352,11.0,19.0,11.8,Y
2017-03-26,114195.34999999998,97.28174891928607,12.8,21.3,17.7,Y
2017-03-27,111936.70000000004,58.87513244807105,13.5,27.2,13.0,Y
2017-03-28,117744.00499999998,72.1119557687884,11.3,30.3,17.8,Y
2017-03-29,111543.80999999995,69.06961084528135,13.5,20.4,27.6,Y
2017-03-30,107491.86999999998,115.19021216953432,10.2,17.9,13.0,Y
2017-03-31,129649.25,83.88968654774325,12.2,22.7,11.3,Y
2017-04-01,98817.03,73.96784190235225,13.6,27.7,31.7,N
2017-04-02,94477.09500000004,92.91573517263625,12.8,18.2,10.1,N
2017-04-03,107895.52499999998,106.45215981293018,8.2,21.5,16.4,N
2017-04-04,113138.67,122.66147872562055,10.0,24.4,16.4,N
2017-04-05,105946.34,37.04256916025675,16.4,19.1,9.9,N
2017-04-06,101550.045,86.63900971486522,13.1,17.5,13.5,Y
2017-04-07,96594.74499999998,95.64640701106464,9.9,22.6,10.1,N
2017-04-08,99368.85499999997,95.87375279700083,8.9,17.0,13.9,N
2017-04-09,101548.73500000002,86.7900725518639,13.1,17.7,5.8,Y
2017-04-10,113138.67,122.66147872562055,10.0,24.4,16.4,N
2017-04-11,116690.04,126.88960511926491,4.3,15.9,14.0,N
2017-04-12,122423.01000000002,76.33364801723138,19.9,28.8,28.8,Y
2017-04-13,112704.04499999994,117.5356502173458,10.9,22.2,13.9,N
2017-04-14,114436.97,101.31455239202856,13.6,26.7,12.7,N
2017-04-15,124882.71500000004,99.60943334511904,13.9,29.0,16.6,Y
2017-04-16,98680.0,98.04241530853656,11.8,26.2,8.5,N
2017-04-17,99945.495,104.57818948968132,11.1,28.8,12.7,N
2017-04-18,112704.04499999994,117.5356502173458,10.9,22.2,13.9,N
2017-04-19,116696.45499999994,82.76667325027141,11.4,15.2,14.7,Y
2017-04-20,102814.55500000002,104.07312753422258,10.9,22.6,12.7,Y
2017-04-21,114462.53000000006,85.77543164955375,12.3,23.7,31.9,Y
2017-04-22,120858.98000000004,121.87513630844806,10.7,12.7,4.8,N
2017-04-23,97356.565,90.7266510450528,11.9,21.8,13.9,Y
2017-04-24,110531.6,105.09817816533916,14.7,16.2,16.8,Y
2017-04-25,109130.76999999996,70.88468961182994,15.8,21.4,10.0,Y
2017-04-26,95654.36,28.89548968051305,10.2,30.1,17.7,N
2017-04-27,126329.53,145.68273494487,8.3,15.6,7.1,Y
2017-04-28,104643.67499999996,60.860101954561536,10.1,17.8,8.3,Y
2017-04-29,104864.05000000002,100.81966998318296,14.9,14.1,7.9,Y
2017-04-30,107196.60999999996,59.81718215089276,11.6,22.1,12.6,N
2017-05-01,134084.665,146.17612561883936,10.1,15.8,6.5,N
2017-05-02,104770.705,108.09555592090364,11.3,16.3,6.5,Y
2017-05-03,118839.095,108.49692385970128,10.4,15.8,8.0,Y
2017-05-04,127957.56999999992,92.98952919823348,9.4,14.9,7.0,Y
2017-05-05,122369.53500000002,104.311614263854,8.1,15.2,7.3,Y
2017-05-06,123351.44999999998,96.29224203750763,10.5,17.6,7.3,Y
2017-05-07,122397.13,103.4278740034941,8.9,12.5,6.2,Y
2017-05-08,123616.28000000006,59.849881664049406,10.2,17.4,7.3,Y
2017-05-09,126760.71,138.99141548867942,10.9,18.5,5.4,Y
2017-05-10,125747.73499999994,149.62274860139627,9.1,17.7,7.8,Y
2017-05-11,123740.26499999998,81.78499643143648,7.8,15.6,3.8,Y
2017-05-12,102037.165,85.40388327478523,8.2,16.1,16.6,Y
2017-05-13,109477.41999999995,130.31682980289452,10.2,17.4,8.9,Y
2017-05-14,116487.58,119.62472265712788,10.2,17.3,7.2,Y
2017-05-15,131996.96999999994,85.79783203356868,6.4,15.8,9.2,Y
2017-05-16,127820.715,128.31490760632968,5.6,18.2,9.0,Y
2017-05-17,123150.385,108.28860139617102,6.5,15.6,10.6,Y
2017-05-18,120718.63999999994,109.9227692504654,10.4,15.2,9.4,Y
2017-05-19,122015.58999999994,115.8944559314101,10.3,22.3,6.5,Y
2017-05-20,112349.26,78.28073546323314,11.8,16.2,1.7,Y
2017-05-21,127260.05,123.47206622306057,5.8,16.9,12.0,Y
2017-05-22,113551.03999999998,72.93148802600136,10.4,15.8,10.1,Y
2017-05-23,130516.10000000006,96.08478099560128,7.7,14.8,8.0,Y
2017-05-24,129553.94,99.4880609632559,12.9,16.1,5.1,Y
2017-05-25,124010.03,108.51901344350932,13.7,18.5,5.7,Y
2017-05-26,123130.60000000006,94.69622997045408,13.6,18.0,8.2,Y
2017-05-27,119127.205,96.83763463937564,13.0,19.3,7.8,Y
2017-05-28,116690.17,78.6016163463582,10.2,17.7,6.3,Y
2017-05-29,111423.365,93.34475256782991,6.9,15.6,9.5,Y
2017-05-30,127830.62,82.53594402303608,7.7,15.1,7.9,Y
2017-05-31,139030.79499999998,120.64923159002292,6.7,13.0,8.5,Y
2017-06-01,140202.735,113.31161426380164,7.9,13.9,4.7,Y
2017-06-02,136856.80000000002,96.83774741225862,8.6,14.7,7.3,Y
2017-06-03,120698.91499999998,97.62212412804207,6.0,15.8,8.9,Y
2017-06-04,118953.95,109.74297588268402,4.4,15.0,6.4,Y
2017-06-05,136116.12,105.69616806077046,5.9,14.3,9.2,Y
2017-06-06,134971.775,162.49199485262753,8.0,17.0,6.6,Y
2017-06-07,136255.33500000002,105.93762929581067,9.9,14.5,5.8,Y
2017-06-08,139511.78000000006,110.12687186952957,3.6,15.0,7.2,Y
2017-06-09,130994.54,99.97713568061693,6.6,13.1,7.8,Y
2017-06-10,108761.36999999998,92.101795849942,15.1,18.0,3.9,Y
2017-06-11,113374.465,87.88335315982876,3.4,15.5,8.6,Y
2017-06-12,120698.91499999998,97.62212412804207,3.0,15.1,7.4,Y
2017-06-13,136255.33500000002,141.9795859109905,8.1,15.1,5.8,Y
2017-06-14,131387.745,111.39498260777668,9.9,15.9,8.6,N
2017-06-15,131023.66000000002,77.67112944066741,5.9,17.0,9.2,Y
2017-06-16,131137.065,95.2671048871652,8.7,14.7,9.2,Y
2017-06-17,121097.84500000002,104.431850293042,6.3,15.6,6.4,Y
2017-06-18,137073.77500000002,99.91431747142848,9.4,12.7,4.2,Y
2017-06-19,134925.74,95.96949334463535,6.0,16.1,6.0,Y
2017-06-20,132038.425,104.55037680844,5.6,19.1,9.4,Y
2017-06-21,119927.64,102.14913729061956,3.0,12.5,7.8,Y
2017-06-22,140348.57,94.85896750675836,6.7,14.1,6.7,Y
2017-06-23,133056.82,106.64751044177966,8.3,13.1,9.7,Y
2017-06-24,109477.41999999995,130.31682980289452,8.4,15.0,7.9,Y
2017-06-25,119798.99499999994,92.81587828720942,7.9,17.9,8.9,Y
2017-06-26,139351.56000000006,106.19913998307584,4.6,18.0,9.2,Y
2017-06-27,129781.155,100.01159208361184,10.6,16.9,7.7,Y
2017-06-28,139511.78000000006,110.12687186952957,3.6,15.0,9.3,Y
2017-06-29,118007.66500000002,107.89233228875428,8.4,14.1,5.4,Y
2017-06-30,101703.49,57.92002875712525,8.0,13.8,6.3,N
2017-07-01,135864.065,101.41288024578094,4.1,15.7,9.6,N
2017-07-02,140729.185,114.60044989471707,7.2,13.9,9.0,Y
2017-07-03,136330.59,122.65447737664748,8.1,16.1,8.3,Y
2017-07-04,131387.745,111.39498260777668,9.9,15.9,8.6,N
2017-07-05,133132.32499999998,123.97392709809584,5.5,16.0,5.7,N
2017-07-06,107629.15999999996,100.3905292626,8.0,16.4,2.6,Y
2017-07-07,134078.06999999998,131.26538145425278,8.3,14.2,9.4,N
2017-07-08,138963.17500000002,111.48901449178892,7.7,12.3,7.3,Y
2017-07-09,114584.065,91.88390937474593,5.7,13.5,7.3,Y
2017-07-10,119715.70499999994,117.95324231976058,4.3,14.9,8.0,N
2017-07-11,137352.78,148.67949517803712,6.9,14.3,9.7,N
2017-07-12,138152.10499999998,117.95324231976058,3.2,15.3,9.8,N
2017-07-13,120698.91499999998,97.62212412804207,4.8,15.1,8.9,N
2017-07-14,131766.21999999994,92.81587828720942,5.1,13.7,13.9,Y
2017-07-15,124486.69500000002,136.10655167686795,5.5,12.0,9.4,N
2017-07-16,138124.06000000006,102.52503954416048,9.2,13.9,5.0,Y
2017-07-17,121178.67999999992,104.2875867524717,4.8,15.5,9.2,Y
2017-07-18,131996.96999999994,85.79783203356868,6.4,14.3,9.5,Y
2017-07-19,114562.21500000004,47.2151781406585,9.8,12.1,16.9,Y
2017-07-20,133198.34,117.2808432927918,9.6,14.2,9.7,Y
2017-07-21,134084.665,146.17612561883936,10.3,15.1,8.3,N
2017-07-22,125949.49999999994,114.75707720117984,1.1,13.9,9.3,Y
2017-07-23,134056.095,116.68211161044192,9.8,13.0,7.0,N
2017-07-24,133525.32,123.85214218685748,3.8,13.2,5.1,Y
2017-07-25,133198.34,117.2808432927918,10.9,15.0,8.7,Y
2017-07-26,136493.13000000006,95.23321784766748,11.0,14.7,5.9,Y
2017-07-27,129740.31499999994,79.40708144496185,9.8,17.8,6.3,Y
2017-07-28,116942.94000000006,57.98204774781616,8.4,18.6,9.3,Y
2017-07-29,133205.18,95.87375279700083,8.9,14.6,9.9,Y
2017-07-30,138858.04499999998,110.47005940491242,7.9,12.5,9.8,Y
2017-07-31,133274.53,113.49233353159828,3.4,15.2,7.5,Y
2017-08-01,139511.78000000006,110.12687186952957,3.7,12.9,11.2,Y
2017-08-02,120137.45,110.1092823078898,0.8,14.3,9.0,Y
2017-08-03,137696.66999999995,95.60201813885556,4.3,15.0,11.3,Y
2017-08-04,124313.06999999998,104.431850293042,4.8,14.5,8.7,Y
2017-08-05,122161.405,107.24572979289162,8.2,14.3,8.5,Y
2017-08-06,117351.13999999994,86.20220240638487,9.0,13.0,8.2,Y
2017-08-07,111436.265,105.4622088307608,4.9,14.7,12.3,Y
2017-08-08,131939.49999999994,89.68683640342735,9.6,16.0,7.2,Y
2017-08-09,120232.195,110.67324039621832,11.3,15.0,8.0,Y
2017-08-10,122393.325,53.51866096817875,8.3,15.3,11.3,Y
2017-08-11,122862.34500000002,78.92563542678596,10.3,16.4,9.3,Y
2017-08-12,133562.985,92.10754493357572,8.0,12.2,9.9,Y
2017-08-13,140905.85,108.90668401807712,6.8,12.2,7.9,Y
2017-08-14,139814.04,143.8480399607936,5.0,12.9,9.1,Y
2017-08-15,127906.24000000002,39.83893843099445,10.0,18.5,13.4,Y
2017-08-16,121445.38000000002,72.16481731828742,12.1,18.1,10.9,Y
2017-08-17,131442.19999999998,36.02454725194801,15.7,33.3,24.0,Y
2017-08-18,119798.99499999994,92.81587828720942,5.1,13.3,13.9,Y
2017-08-19,124852.67,97.96893516374138,5.9,13.8,7.2,Y
2017-08-20,119798.99499999994,92.81587828720942,5.1,13.3,13.9,Y
2017-08-21,140410.295,108.90668401807712,6.8,12.7,7.9,Y
2017-08-22,133809.45500000002,107.9380962638253,5.7,16.8,11.1,Y
2017-08-23,133056.82,106.64751044177966,8.3,18.1,9.7,Y
2017-08-24,107014.075,104.63222268192288,10.2,28.6,13.3,Y
2017-08-25,124010.03,108.51901344350932,13.7,18.5,5.7,Y
2017-08-26,117444.10000000002,93.65754189141896,9.9,15.3,8.5,Y
2017-08-27,118103.865,72.87051538448804,8.8,13.9,7.3,Y
2017-08-28,123150.385,108.28860139617102,5.0,20.5,14.5,Y
2017-08-29,139814.04,143.8480399607936,5.4,12.9,9.1,Y
2017-08-30,100170.29500000004,106.64751044177966,5.3,18.1,13.3,Y
2017-08-31,133982.25499999998,115.42570082135131,4.0,16.7,15.9,Y
2017-09-01,128707.425,102.27816315531142,3.7,17.0,14.4,Y
2017-09-02,114469.88,87.7471865542272,9.7,18.2,9.7,N
2017-09-03,139814.30000000002,106.96672472737048,5.0,13.5,5.0,Y
2017-09-04,114522.44,133.22659930403162,9.5,20.9,3.6,Y
2017-09-05,131986.8049999999,89.57361117916298,5.8,15.3,10.8,Y
2017-09-06,129542.365,28.692645954086142,9.2,21.5,15.8,Y
2017-09-07,142965.47999999998,49.218506959512176,7.3,15.0,16.1,Y
2017-09-08,135633.88999999998,106.56821671781294,9.7,12.7,7.4,Y
2017-09-09,107838.95000000004,67.61559125436587,10.1,16.6,5.1,Y
2017-09-10,125747.73499999994,149.62274860139627,8.1,17.7,11.1,Y
2017-09-11,111096.53,67.33325215242995,9.1,24.2,17.8,Y
2017-09-12,105664.09,82.76084698431107,5.6,17.3,15.6,Y
2017-09-13,127169.03,86.68557783329794,8.1,18.6,8.5,Y
2017-09-14,114986.33000000002,101.85972124729956,16.9,21.1,6.0,Y
2017-09-15,108628.34,88.3619359444004,4.2,18.1,18.4,Y
2017-09-16,119927.64,102.14913729061956,3.0,12.5,7.8,N
2017-09-17,115839.01000000002,75.04094506461706,11.1,27.2,18.9,Y
2017-09-18,130967.28,68.17720323809121,7.9,14.3,10.3,N
2017-09-19,119126.485,71.24106570843588,7.2,14.2,17.0,N
2017-09-20,113420.98500000006,56.44254935333392,8.5,17.6,16.2,N
2017-09-21,116690.25,99.42483313372487,10.3,15.2,14.8,N
2017-09-22,116611.25,75.28911915617061,10.1,25.6,15.6,N
2017-09-23,101012.28999999996,63.01739619753205,19.4,28.8,21.3,N
2017-09-24,126760.71,138.99141548867942,10.9,15.2,7.3,Y
2017-09-25,128192.085,102.27816315531142,3.7,17.0,14.4,N
2017-09-26,117444.10000000002,93.65754189141896,9.9,15.3,8.5,N
2017-09-27,127755.09499999994,99.47616670552358,6.5,12.9,7.3,N
2017-09-28,106236.22999999997,86.88451640556148,6.2,17.9,19.8,N
2017-09-29,111331.23500000004,93.453100863383,9.2,17.9,21.7,Y
2017-09-30,100701.82000000002,47.309943528329455,11.0,15.4,16.1,N
2017-10-01,115269.5,72.04642835832546,17.5,32.6,21.8,Y
2017-10-02,103556.74,58.98962758097639,9.4,19.2,9.2,N
2017-10-03,118856.415,79.05914604609265,6.8,21.8,21.8,N
2017-10-04,115294.12,97.49945575194988,10.1,21.8,12.5,N
2017-10-05,116571.25999999994,38.30114713652407,8.9,13.8,10.4,N
2017-10-06,118359.28,53.42903945047653,10.1,16.7,16.8,N
2017-10-07,133132.32499999998,123.97392709809584,7.7,15.1,7.0,N
2017-10-08,116969.62999999998,37.34851757503208,9.0,18.4,12.3,Y
2017-10-09,105664.09,25.11819531451035,8.0,14.7,17.3,Y
2017-10-10,116179.47000000002,86.95725767426897,8.1,16.4,23.8,Y
2017-10-11,112227.65000000004,77.42179007401472,8.8,27.4,17.0,Y
2017-10-12,100495.61499999998,56.02642016718843,13.2,29.8,24.2,Y
2017-10-13,97728.75,17.008680881521563,15.3,19.5,23.4,N
2017-10-14,111595.855,65.74451094308118,16.6,30.3,24.4,N
2017-10-15,115254.185,79.60572906764475,11.9,19.4,11.9,Y
2017-10-16,116083.29499999998,77.5956436897316,16.1,23.8,23.0,Y
2017-10-17,116690.76499999994,78.6016163463582,11.7,20.2,9.4,Y
2017-10-18,121087.09999999998,92.33412136222609,14.5,19.4,25.1,Y
2017-10-19,113451.99499999998,76.92584895400033,8.2,16.6,9.3,Y
2017-10-20,113451.99499999998,76.92584895400033,9.4,16.1,9.8,Y
2017-10-21,111229.52,98.21079741151448,15.8,20.0,13.2,Y
2017-10-22,118922.21500000004,65.4359215559515,13.7,30.7,11.4,N
2017-10-23,115549.43499999998,90.67566504327785,11.9,19.0,21.8,Y
2017-10-24,119535.715,93.75513083223709,4.6,15.8,17.2,Y
2017-10-25,115813.02999999994,98.04241530853656,13.3,18.5,12.5,Y
2017-10-26,114133.53999999994,55.553221793961725,13.0,25.6,9.5,Y
2017-10-27,115907.39500000002,84.01322670870134,11.3,19.2,23.7,Y
2017-10-28,98108.81500000002,71.60289058174844,6.8,24.3,26.5,Y
2017-10-29,92182.955,61.46252749328767,11.5,28.6,27.1,Y
2017-10-30,116275.73,77.45230854069176,8.0,18.8,23.6,Y
2017-10-31,106641.79,18.374790113041943,13.7,17.5,19.5,Y
2017-11-01,111341.67499999996,70.01219456147038,17.5,28.8,1.3,Y
2017-11-02,131003.79000000004,78.6164185154042,18.8,31.3,27.7,Y
2017-11-03,121954.385,111.14979459615164,18.5,28.1,18.9,Y
2017-11-04,115429.005,84.60892315280721,16.5,21.2,20.5,Y
2017-11-05,113134.57999999994,65.3157362629534,11.7,19.4,25.4,N
2017-11-06,121178.67999999992,104.2875867524717,4.2,15.8,9.2,Y
2017-11-07,101610.81499999996,78.73458188973294,14.4,15.8,25.2,Y
2017-11-08,117794.595,53.922003026539535,11.0,18.2,28.9,Y
2017-11-09,127305.19999999994,76.98082260591,21.0,28.0,28.8,N
2017-11-10,112349.26,78.28073546323314,11.7,16.2,1.7,Y
2017-11-11,104194.345,83.49493923734536,14.8,24.7,28.8,Y
2017-11-12,114462.53000000006,85.77543164955375,12.3,33.2,12.3,Y
2017-11-13,123999.07,83.08408218263251,12.6,29.5,26.1,Y
2017-11-14,101974.595,80.62405225853372,16.1,32.7,17.2,Y
2017-11-15,113451.99499999998,76.92584895400033,9.4,16.6,20.5,Y
2017-11-16,122361.92500000006,86.91654832783972,11.4,18.4,8.4,Y
2017-11-17,117797.62000000004,99.44627676093964,16.4,26.8,16.9,Y
2017-11-18,106730.21,89.77027765568903,16.1,28.1,20.1,Y
2017-11-19,113978.535,104.4712630382554,11.5,30.9,27.5,Y
2017-11-20,110954.75499999996,72.06559877176964,13.0,18.5,12.4,Y
2017-11-21,142300.53999999998,129.91887882780937,17.7,32.5,27.7,Y
2017-11-22,114184.195,77.17016535692355,13.8,20.8,16.9,Y
2017-11-23,135452.26,102.55368144208904,13.7,35.5,29.5,Y
2017-11-24,119728.635,116.30567077917496,12.9,31.4,31.5,Y
2017-11-25,114680.185,97.60539575821228,16.1,27.4,26.3,Y
2017-11-26,1167.1,112.20926298267608,11.9,18.6,25.5,Y
2017-11-27,128658.26999999996,131.30094126673708,16.6,30.8,28.6,Y
2017-11-28,117375.73,130.31831203435326,13.8,25.1,27.2,Y
2017-11-29,151730.94999999995,166.55264679058564,18.5,35.8,28.3,Y
2017-11-30,135930.08,78.64591998511294,15.6,27.5,32.5,Y
2017-12-01,117470.21999999994,76.51584578840495,12.8,30.2,31.9,Y
2017-12-02,99234.22,66.25585864734967,14.7,16.4,0.7,Y
2017-12-03,107212.84,82.04932327834987,15.7,24.5,30.5,Y
2017-12-04,113957.73500000002,56.95927732944149,10.5,19.2,15.6,Y
2017-12-05,123461.38,82.59561088252866,6.0,19.2,17.3,Y
2017-12-06,102832.72,17.008680881521563,15.5,19.4,23.4,Y
2017-12-07,115736.97,102.591931785928,11.6,21.6,19.8,Y
2017-12-08,109568.47,87.4677219801463,11.4,18.7,28.5,Y
2017-12-09,99778.2,82.98083753478134,8.8,22.9,19.0,Y
2017-12-10,124370.76499999994,73.92313207207503,14.2,30.5,31.7,Y
2017-12-11,114680.185,97.60539575821228,16.4,20.7,26.3,Y
2017-12-12,98774.23499999996,73.950064819029,13.2,24.7,9.2,Y
2017-12-13,125795.84000000004,102.55368144208904,14.1,33.0,29.5,Y
2017-12-14,142870.39500000002,106.49772634981515,16.7,37.4,12.1,Y
2017-12-15,133985.155,89.32991677645157,15.5,34.5,31.4,Y
2017-12-16,106418.665,24.67271635102733,11.6,22.7,24.0,N
2017-12-17,90227.48,23.57623123465268,15.1,20.9,22.5,Y
2017-12-18,138949.675,117.26538429794816,16.6,30.4,13.0,Y
2017-12-19,107895.52499999998,106.38999375561,17.4,26.9,29.3,Y
2017-12-20,111880.525,75.55546268709409,15.6,21.8,13.0,Y
2017-12-21,114462.53000000006,85.77543164955375,12.3,23.7,31.9,Y
2017-12-22,113539.935,85.582594672966,8.7,25.5,31.8,Y
2017-12-23,117327.49500000002,107.8227368440978,13.2,23.1,31.1,N
2017-12-24,121945.17500000002,104.99583789108505,15.8,26.4,26.3,Y
2017-12-25,98.0,50.81827517131588,16.7,23.8,32.3,N
2017-12-26,104194.345,83.49493923734536,12.5,26.5,28.8,Y
2017-12-27,121770.82000000002,107.8227368440978,10.1,14.1,14.4,N
2017-12-28,114651.13999999994,59.746053469682046,15.6,20.8,13.5,N
2017-12-29,115736.97,102.591931785928,17.8,37.6,19.8,N
2017-12-30,128658.26999999996,131.30094126673708,16.6,30.8,28.6,Y
2017-12-31,125795.84000000004,102.55368144208904,13.7,33.0,29.5,Y
2018-01-01,124255.975,87.89402084889682,21.7,21.0,8.3,N
2018-01-02,129812.91500000002,78.2723422407547,12.5,31.7,29.5,N
2018-01-03,133288.46,121.0209966950628,18.0,42.6,27.4,N
2018-01-04,113337.68499999994,78.73818739856918,14.1,23.6,31.8,N
2018-01-05,104976.21000000002,91.41616626833704,12.7,18.5,10.3,Y
2018-01-06,123247.735,90.8281703379782,14.7,30.7,31.7,N
2018-01-07,122423.01000000002,76.33364801723138,14.8,28.8,28.1,N
2018-01-08,107142.81500000002,80.97604616977816,22.5,21.8,11.8,N
2018-01-09,127305.19999999994,121.71197226664742,21.0,28.2,14.9,N
2018-01-10,139114.58500000002,104.87887803173189,20.3,23.7,21.4,N
2018-01-11,124825.02499999998,94.10481486024136,16.2,24.6,20.2,N
2018-01-12,132030.70500000002,44.17631186331753,10.3,14.1,2.6,Y
2018-01-13,118783.945,70.49040546388655,22.5,32.3,30.9,N
2018-01-14,150553.39999999994,243.81015955136192,13.7,43.5,31.4,N
2018-01-15,138095.19999999998,28.68695468634701,14.6,25.9,14.6,N
2018-01-16,138949.675,111.66712281475183,12.9,22.3,30.0,Y
2018-01-17,109949.21,72.41222981047342,12.1,26.5,30.9,Y
2018-01-18,137302.60500000007,75.07065351362726,13.6,33.7,30.8,N
2018-01-19,116530.04,80.21227443970672,16.8,23.6,27.5,N
2018-01-20,124825.02499999998,94.10481486024136,20.3,24.6,20.2,N
2018-01-21,96779.07,78.6155452460066736,16.6,20.9,15.1,N
2018-01-22,111361.04999999994,76.71739451630535,11.4,22.5,30.7,N
2018-01-23,168894.845,906.4372323388556,21.1,42.8,27.1,N
2018-01-24,159436.69000000006,290.4196440025819,19.1,22.2,28.4,N
2018-01-25,138064.85500000007,43.3867860647809,17.8,26.4,13.8,N
2018-01-26,98590.06,37.8448977467911,16.8,21.2,16.9,N
2018-01-27,160437.56500000006,107.657424948141,27.8,33.5,7.3,N
2018-01-28,117948.685,102.3617732800497,16.4,27.5,22.1,N
2018-01-29,113539.935,85.58259467296682,19.7,21.8,28.8,Y
2018-01-30,103396.30000000005,26.975023327708325,16.9,21.4,23.2,N
2018-01-31,108524.18,65.21755804512874,14.6,19.1,19.6,Y
2018-02-01,109389.095,86.3785145548558,14.6,21.1,23.9,Y
2018-02-02,98590.06,72.41222981047342,16.4,21.2,24.9,Y
2018-02-03,128599.46000000006,91.43489280709264,19.4,25.5,22.3,Y
2018-02-04,98258.25,62.4101012357741,14.9,20.9,14.8,Y
2018-02-05,137101.87000000002,113.7060806555738,20.4,24.9,17.2,Y
2018-02-06,124882.71500000004,99.60943334511904,13.6,29.5,26.0,Y
2018-02-07,156648.40500000006,177.86181679634717,25.1,36.3,27.9,Y
2018-02-08,122975.46,50.809242181326255,15.6,35.5,27.5,Y
2018-02-09,137101.87000000002,113.7060806555738,20.4,24.9,17.2,Y
2018-02-10,109901.76,72.41222981047342,15.9,22.2,23.9,Y
2018-02-11,119947.59000000004,112.88703292538013,14.9,23.6,23.2,Y
2018-02-12,133476.60500000007,139.9559770212165,18.0,34.6,24.4,Y
2018-02-13,119298.325,78.64044241065416,15.2,29.4,18.8,Y
2018-02-14,101334.19999999998,72.59906687623725,12.1,22.0,18.3,Y
2018-02-15,117260.24499999994,83.18774094834956,18.2,24.2,18.4,Y
2018-02-16,114736.355,86.8353463207019,15.7,22.2,24.8,Y
2018-02-17,105799.935,82.75830708591643,12.2,25.3,24.1,Y
2018-02-18,131956.72499999998,89.5793705610684,5.6,16.0,11.1,Y
2018-02-19,105799.935,93.17393574024692,13.7,23.6,16.2,Y
2018-02-20,139399.68999999994,79.89884834325294,16.2,29.5,26.9,Y
2018-02-21,124481.415,84.55573943507953,16.0,18.6,25.4,Y
2018-02-22,128899.76500000006,103.4278740034941,14.8,23.3,27.5,Y
2018-02-23,117948.685,102.3617732800497,15.9,25.0,23.5,Y
2018-02-24,119702.045,92.70133953183506,17.7,26.9,14.6,Y
2018-02-25,124481.415,84.55573943507953,16.0,29.4,16.0,Y
2018-02-26,111547.605,120.86121038915796,15.9,17.6,20.8,Y
2018-02-27,127894.28500000006,73.6354005892444,14.9,31.9,23.3,Y
2018-02-28,117952.365,76.8055143396235,14.3,26.5,24.3,Y
2018-03-01,117346.25999999998,78.6016163463582,16.2,20.5,17.7,Y
2018-03-02,98258.25,62.4101012357741,14.2,25.1,14.4,Y
